"APPLICATION_ID","DEALER_ID","APP_DATE","REQUESTED_AMOUNT","REQUESTED_TERM","CREDIT_TIER","DECISION"
"APP-7D6FDF42EEDB","D1009","2026-06-25",43700,72,"Prime","Booked"
"APP-84CBBDFF1469","D1009","2026-06-25",42500,60,"Prime","Declined"
"APP-80B0A7A15835","D1009","2026-06-25",39900,72,"Prime","Approved"
"APP-116D0475B78E","D1009","2026-06-25",23800,72,"Subprime","Booked"
"APP-029A6E267630","D1009","2026-06-25",36200,60,"Prime","Declined"
"APP-9CF10F8749BE","D1009","2026-06-25",34500,60,"Subprime","Approved"
"APP-7C4D30A1B100","D1009","2026-06-25",41900,60,"Prime","Booked"
"APP-3ABD85781174","D1009","2026-06-25",43900,72,"Prime","Booked"
"APP-DC2C2E45E0D2","D1010","2026-03-28",45200,72,"Subprime","Booked"
"APP-890CF6801678","D1010","2026-03-28",46600,84,"Subprime","Approved"
"APP-0897EF039423","D1010","2026-03-28",46700,72,"Near_Prime","Approved"
"APP-0A28D1BD776A","D1010","2026-03-29",46100,60,"Prime","Approved"
"APP-8742CD450951","D1010","2026-03-29",45500,60,"Subprime","Declined"
"APP-D6BFC62B7B4D","D1010","2026-03-29",56000,48,"Prime","Booked"
"APP-FD83B5F173C1","D1010","2026-03-30",44000,72,"Prime","Booked"
"APP-52911D8FFD63","D1010","2026-03-30",61000,60,"Prime","Booked"
"APP-CE736F206EC2","D1010","2026-03-30",39100,60,"Prime","Declined"
"APP-52EFF53567C8","D1010","2026-03-30",51500,72,"Prime","Declined"
"APP-E57558EE4FBA","D1010","2026-03-31",50900,48,"Prime","Booked"
"APP-76C395A309E6","D1010","2026-03-31",34900,72,"Subprime","Booked"
"APP-0BAF6D76E400","D1010","2026-03-31",61600,72,"Prime","Approved"
"APP-E4C7270CDB46","D1010","2026-03-31",40700,72,"Prime","Booked"
"APP-DA498BEAA25A","D1010","2026-03-31",56500,72,"Prime","Declined"
"APP-808669F111AB","D1010","2026-04-01",53800,84,"Prime","Booked"
"APP-4C46271EA149","D1010","2026-04-01",48200,48,"Prime","Approved"
"APP-EE515134A8F8","D1010","2026-04-01",42700,60,"Near_Prime","Approved"
"APP-D1F2A0E97865","D1010","2026-04-01",37300,72,"Prime","Approved"
"APP-F9FAF4F47FAF","D1010","2026-04-02",65400,84,"Prime","Booked"
"APP-4C891DB38F70","D1010","2026-04-02",53100,72,"Prime","Declined"
"APP-62249ECBB368","D1010","2026-04-02",44900,60,"Prime","Declined"
"APP-70AB64C0BCEA","D1010","2026-04-02",41600,60,"Subprime","Booked"
"APP-ACC5FFAB5D71","D1010","2026-04-02",35200,60,"Subprime","Booked"
"APP-7CDDC01CCD33","D1010","2026-04-03",37000,72,"Subprime","Declined"
"APP-7A6F185CBD2A","D1010","2026-04-03",47000,72,"Prime","Booked"
"APP-58E1C6B3CAE9","D1010","2026-04-03",50900,60,"Prime","Approved"
"APP-C010225C6097","D1010","2026-04-03",52700,84,"Near_Prime","Declined"
"APP-A1C6B4E32C6C","D1010","2026-04-03",50800,72,"Near_Prime","Booked"
"APP-2823F1C88272","D1010","2026-04-04",56300,72,"Prime","Booked"
"APP-763DEA148106","D1010","2026-04-04",32000,60,"Subprime","Approved"
"APP-61D1E3418A40","D1010","2026-04-05",45500,72,"Subprime","Booked"
"APP-AB9A39C75C41","D1010","2026-04-05",45500,84,"Prime","Booked"
"APP-92555125E9D3","D1010","2026-04-05",58600,72,"Prime","Declined"
"APP-F7A399F14163","D1010","2026-04-06",46600,60,"Near_Prime","Approved"
"APP-7800008A7652","D1010","2026-04-06",48000,72,"Near_Prime","Booked"
"APP-4FF352EA9B1E","D1010","2026-04-06",52300,72,"Prime","Approved"
"APP-9E1457EB4F5A","D1010","2026-04-06",55200,48,"Subprime","Declined"
"APP-17DA3029058D","D1010","2026-04-06",49100,72,"Near_Prime","Declined"
"APP-CDB9A6AC3CF5","D1010","2026-04-07",49600,72,"Subprime","Booked"
"APP-0DC92A7DC24F","D1010","2026-04-07",54500,72,"Prime","Declined"
"APP-023AD1351870","D1010","2026-04-07",45300,72,"Prime","Approved"
"APP-850BA9A15401","D1010","2026-04-08",32800,72,"Prime","Booked"
"APP-4D04CDA5EEB6","D1010","2026-04-08",51000,72,"Prime","Booked"
"APP-15236C47EB77","D1010","2026-04-08",49700,72,"Near_Prime","Declined"
"APP-4DBF298D8EA4","D1010","2026-04-08",54100,72,"Prime","Declined"
"APP-D39CE790B652","D1010","2026-04-09",58600,60,"Prime","Approved"
"APP-5FFF42AB5F71","D1010","2026-04-09",51600,72,"Prime","Declined"
"APP-C0B1D296B29B","D1010","2026-04-09",65000,72,"Prime","Approved"
"APP-603484F9AC4B","D1010","2026-04-09",43400,84,"Prime","Declined"
"APP-B3299C9DEC5F","D1010","2026-04-10",50100,84,"Prime","Approved"
"APP-CE0D1B87E74D","D1010","2026-04-10",56700,72,"Prime","Booked"
"APP-E673B73F1B4A","D1010","2026-04-10",51400,60,"Prime","Declined"
"APP-FD79D97FDB72","D1010","2026-04-10",52600,72,"Subprime","Booked"
"APP-12D980B8FC58","D1010","2026-04-10",34500,60,"Prime","Booked"
"APP-9C4909D63DFA","D1010","2026-04-11",47000,72,"Prime","Declined"
"APP-739EE3103104","D1010","2026-04-11",38400,72,"Subprime","Approved"
"APP-923806D0EB74","D1010","2026-04-12",39600,72,"Prime","Declined"
"APP-DD82BDB4FDE8","D1010","2026-04-12",50500,60,"Subprime","Approved"
"APP-D0E2A7AC935A","D1010","2026-04-12",61000,60,"Prime","Booked"
"APP-38A483459419","D1010","2026-04-13",56500,72,"Prime","Approved"
"APP-61264787EC73","D1010","2026-04-13",25700,84,"Prime","Booked"
"APP-DE159433E898","D1010","2026-04-13",50700,60,"Prime","Approved"
"APP-B571750C7416","D1010","2026-04-13",44400,72,"Subprime","Booked"
"APP-4CB86A5AE807","D1010","2026-04-13",60500,84,"Near_Prime","Declined"
"APP-0A767FADEF66","D1010","2026-04-14",42800,48,"Prime","Booked"
"APP-761B96D1B09E","D1010","2026-04-14",41100,72,"Subprime","Approved"
"APP-CB704F6FF1E7","D1010","2026-04-14",49000,84,"Prime","Booked"
"APP-6280BAB68924","D1010","2026-04-15",49000,84,"Prime","Approved"
"APP-207994784BF5","D1010","2026-04-15",46000,60,"Near_Prime","Booked"
"APP-1A9578569D82","D1010","2026-04-15",54500,72,"Prime","Approved"
"APP-86B814C4C407","D1010","2026-04-15",44300,72,"Subprime","Booked"
"APP-CA8C647E3449","D1010","2026-04-15",39900,72,"Prime","Declined"
"APP-9595F58CD2A8","D1010","2026-04-16",40600,72,"Prime","Booked"
"APP-CF2F4B5BC8E8","D1010","2026-04-16",59400,72,"Prime","Declined"
"APP-9BB66903EB4E","D1010","2026-04-16",38300,48,"Subprime","Booked"
"APP-24EEAB855F38","D1010","2026-04-16",50400,84,"Prime","Booked"
"APP-8F180DF0DC4E","D1010","2026-04-16",39800,48,"Subprime","Declined"
"APP-66EFC0ABD8DD","D1010","2026-04-17",53500,72,"Near_Prime","Booked"
"APP-D09EBF441241","D1010","2026-04-17",58100,60,"Prime","Approved"
"APP-6C5985EB946D","D1010","2026-04-17",50400,84,"Prime","Booked"
"APP-334353ECCEA3","D1010","2026-04-18",46800,60,"Prime","Booked"
"APP-B9299EE8E5EE","D1010","2026-04-18",36900,84,"Prime","Booked"
"APP-FBB2E6CC2E38","D1010","2026-04-19",36400,72,"Subprime","Declined"
"APP-85240F500662","D1010","2026-04-19",54000,72,"Prime","Booked"
"APP-A8FFCB3C180E","D1010","2026-04-20",52600,60,"Prime","Approved"
"APP-438F4B21FEB8","D1010","2026-04-20",51600,60,"Prime","Approved"
"APP-9BA6BF9E8281","D1010","2026-04-20",54000,60,"Prime","Booked"
"APP-A57337086212","D1010","2026-04-20",63900,48,"Near_Prime","Declined"
"APP-EA6C8DDBDBE2","D1010","2026-04-21",56600,72,"Prime","Declined"
"APP-83247E04DF18","D1010","2026-04-21",51100,72,"Prime","Booked"
"APP-D13C5FC751C8","D1010","2026-04-21",47700,72,"Prime","Approved"
"APP-5EE8FB254518","D1010","2026-04-21",41600,84,"Near_Prime","Declined"
"APP-12D3407C2DF9","D1010","2026-04-21",46400,60,"Subprime","Booked"
"APP-3CCF5C4758CD","D1010","2026-04-22",44900,72,"Subprime","Booked"
"APP-A31E6B9DA8CA","D1010","2026-04-22",57200,48,"Prime","Approved"
"APP-B8C8950CDA52","D1010","2026-04-22",47400,60,"Near_Prime","Booked"
"APP-376CA414CC69","D1010","2026-04-22",50900,84,"Prime","Declined"
"APP-679069D96512","D1010","2026-04-22",30100,84,"Subprime","Booked"
"APP-C3FA49BFD79D","D1010","2026-04-23",53700,72,"Prime","Booked"
"APP-E8E2F72DA713","D1010","2026-04-23",54800,60,"Prime","Declined"
"APP-4E42A9582FDE","D1010","2026-04-23",37300,84,"Prime","Declined"
"APP-CCDD33313393","D1010","2026-04-23",62900,48,"Near_Prime","Approved"
"APP-F72DD72A6B31","D1010","2026-04-24",42300,48,"Prime","Booked"
"APP-367377C00E3E","D1010","2026-04-24",50000,48,"Prime","Approved"
"APP-71C4177B8445","D1010","2026-04-24",45500,84,"Prime","Approved"
"APP-0A4262321323","D1010","2026-04-24",35300,72,"Subprime","Booked"
"APP-DA0A6E876123","D1010","2026-04-24",39700,84,"Prime","Declined"
"APP-76EBB57EF479","D1010","2026-04-25",64400,60,"Prime","Declined"
"APP-D2180C33A23A","D1010","2026-04-25",34200,48,"Subprime","Declined"
"APP-F2B60A63D1F1","D1010","2026-04-26",28100,72,"Prime","Booked"
"APP-F8D574B8A474","D1010","2026-04-26",48700,84,"Prime","Declined"
"APP-29AD629D2AED","D1010","2026-04-26",47900,72,"Prime","Declined"
"APP-5A78FBD8ABA4","D1010","2026-04-27",49200,60,"Prime","Booked"
"APP-5585143A33B8","D1010","2026-04-27",42200,84,"Prime","Booked"
"APP-2D4439BF6694","D1010","2026-04-27",40000,60,"Prime","Booked"
"APP-D22F7771F1C4","D1010","2026-04-28",44100,60,"Prime","Booked"
"APP-76435DDECB77","D1010","2026-04-28",51300,72,"Prime","Booked"
"APP-D30451FF2344","D1010","2026-04-28",37700,84,"Near_Prime","Booked"
"APP-0F7D315D07C9","D1010","2026-04-28",60300,84,"Prime","Booked"
"APP-9D999FDAE38A","D1010","2026-04-28",46200,72,"Prime","Booked"
"APP-EA4F0B548094","D1010","2026-04-29",46700,48,"Near_Prime","Declined"
"APP-313D691418D0","D1010","2026-04-29",56100,72,"Near_Prime","Booked"
"APP-4FBC1BB923A1","D1010","2026-04-29",35000,72,"Prime","Approved"
"APP-1B0977406E2C","D1010","2026-04-29",55500,72,"Prime","Declined"
"APP-E09219A61683","D1010","2026-04-30",43800,60,"Prime","Approved"
"APP-5E47E4C6112B","D1010","2026-04-30",40500,72,"Prime","Approved"
"APP-18646E8DC096","D1010","2026-04-30",50700,72,"Prime","Approved"
"APP-1C4502E361F5","D1010","2026-04-30",46400,72,"Prime","Approved"
"APP-A1B7BA5F32A5","D1010","2026-04-30",60400,60,"Prime","Booked"
"APP-B7A2F9756C0B","D1010","2026-05-01",57100,60,"Prime","Declined"
"APP-DEF0C51A1A02","D1010","2026-05-01",49500,60,"Subprime","Booked"
"APP-F4987870551A","D1010","2026-05-01",51300,48,"Prime","Declined"
"APP-BC2C56635F88","D1010","2026-05-01",61200,84,"Prime","Approved"
"APP-495162B88099","D1010","2026-05-02",63100,84,"Prime","Booked"
"APP-A8BFB5045ABF","D1010","2026-05-02",60100,84,"Prime","Declined"
"APP-01DC50320DE6","D1010","2026-05-02",35500,72,"Near_Prime","Declined"
"APP-39BE27941C52","D1010","2026-05-03",55400,84,"Prime","Declined"
"APP-DB0F19523875","D1010","2026-05-03",51700,48,"Prime","Approved"
"APP-F4998C2B0363","D1010","2026-05-03",43600,48,"Near_Prime","Declined"
"APP-1328389E9CE3","D1010","2026-05-04",41600,48,"Prime","Booked"
"APP-3F33B97FA444","D1010","2026-05-04",39200,84,"Subprime","Declined"
"APP-6F58B4F9E723","D1010","2026-05-04",63000,72,"Prime","Booked"
"APP-51CCF805907B","D1010","2026-05-04",47900,60,"Prime","Declined"
"APP-992E669E4DC7","D1010","2026-05-04",57800,72,"Prime","Booked"
"APP-14985C58924A","D1010","2026-05-05",50100,84,"Prime","Booked"
"APP-7B50AFDF6AB9","D1010","2026-05-05",47900,72,"Subprime","Declined"
"APP-8026EFA8A7B0","D1010","2026-05-05",35200,72,"Subprime","Declined"
"APP-4F629936B026","D1010","2026-05-05",48500,72,"Prime","Declined"
"APP-9EEC2553A7FF","D1010","2026-05-05",35900,72,"Prime","Declined"
"APP-BF1671873EAB","D1010","2026-05-06",60500,60,"Prime","Declined"
"APP-79D2460416F5","D1010","2026-05-06",49000,60,"Prime","Declined"
"APP-80D95A1DD937","D1010","2026-05-06",52400,72,"Prime","Declined"
"APP-96CEC9E73BDE","D1010","2026-05-07",47400,60,"Prime","Booked"
"APP-97652024C2FF","D1010","2026-05-07",53400,72,"Prime","Approved"
"APP-8B9414721259","D1010","2026-05-07",62400,84,"Prime","Approved"
"APP-81568ED7F594","D1010","2026-05-07",52400,60,"Prime","Booked"
"APP-0D3C741B511F","D1010","2026-05-08",39100,60,"Subprime","Declined"
"APP-964DA697C504","D1010","2026-05-08",39100,60,"Subprime","Declined"
"APP-E3C7F59A524F","D1010","2026-05-08",44600,72,"Subprime","Declined"
"APP-07222CD7DA8D","D1010","2026-05-08",46900,72,"Prime","Declined"
"APP-2D4AD05AF10A","D1010","2026-05-08",36500,84,"Near_Prime","Booked"
"APP-60CF2962414B","D1010","2026-05-09",40800,72,"Near_Prime","Booked"
"APP-1228DB8D790B","D1010","2026-05-09",26600,84,"Subprime","Booked"
"APP-713FD9D650C8","D1010","2026-05-09",56500,72,"Prime","Declined"
"APP-27A7E4CE4E55","D1010","2026-05-10",45600,48,"Prime","Approved"
"APP-C15544676C70","D1010","2026-05-10",55900,60,"Prime","Booked"
"APP-95AC665F9174","D1010","2026-05-11",47800,48,"Prime","Declined"
"APP-EC1AD52238FD","D1010","2026-05-11",49100,84,"Prime","Declined"
"APP-71FCA009F22D","D1010","2026-05-11",46900,72,"Subprime","Declined"
"APP-42F869897FC4","D1010","2026-05-11",38900,72,"Prime","Booked"
"APP-4444788048A7","D1010","2026-05-12",35500,84,"Subprime","Booked"
"APP-A9CC786688E0","D1010","2026-05-12",37300,72,"Near_Prime","Declined"
"APP-B906D1CC18D6","D1010","2026-05-12",54500,48,"Prime","Booked"
"APP-641A9AB211B0","D1010","2026-05-12",41300,84,"Prime","Approved"
"APP-870E8E4CEFA1","D1010","2026-05-13",44600,48,"Prime","Booked"
"APP-08060EA63DEB","D1010","2026-05-13",51400,60,"Prime","Approved"
"APP-F4572A79F7D2","D1010","2026-05-13",56100,60,"Prime","Declined"
"APP-B3865274C27F","D1010","2026-05-13",42400,60,"Subprime","Booked"
"APP-317FDEBAA6F1","D1010","2026-05-13",46300,72,"Near_Prime","Booked"
"APP-E98F1C97F2D0","D1010","2026-05-14",49700,84,"Near_Prime","Approved"
"APP-734938D9C6BB","D1010","2026-05-14",42600,48,"Prime","Booked"
"APP-7AAC1F237915","D1010","2026-05-14",51600,72,"Near_Prime","Booked"
"APP-E0D8D74370F0","D1010","2026-05-14",46700,72,"Prime","Approved"
"APP-BAE4C18A71AC","D1010","2026-05-15",42900,72,"Prime","Declined"
"APP-0FA83F4B6E15","D1010","2026-05-15",54600,60,"Subprime","Declined"
"APP-9263DB831522","D1010","2026-05-15",39300,72,"Subprime","Booked"
"APP-16DA9FDDC170","D1010","2026-05-16",41900,84,"Near_Prime","Booked"
"APP-1D4C2D4421C7","D1010","2026-05-16",53900,84,"Subprime","Declined"
"APP-4323F78AECB9","D1010","2026-05-17",54100,72,"Prime","Booked"
"APP-B0DBF7966F60","D1010","2026-05-17",43200,84,"Subprime","Booked"
"APP-DBA785ED0C59","D1010","2026-05-18",61400,60,"Prime","Booked"
"APP-AA53C650ACE0","D1010","2026-05-18",46600,72,"Prime","Approved"
"APP-74FD2705AEA3","D1010","2026-05-18",49500,72,"Prime","Approved"
"APP-B0B9633910E6","D1010","2026-05-18",39400,72,"Prime","Booked"
"APP-85F9AFB3BF28","D1010","2026-05-19",57800,60,"Prime","Booked"
"APP-7D5C3B8DE818","D1010","2026-05-19",49400,84,"Prime","Booked"
"APP-89F1EDA52165","D1010","2026-05-19",49600,48,"Prime","Booked"
"APP-7E6277C4308C","D1010","2026-05-19",44100,72,"Prime","Declined"
"APP-C8458E3223DC","D1010","2026-05-20",53200,72,"Near_Prime","Approved"
"APP-77D5201C90AA","D1010","2026-05-20",69800,48,"Prime","Declined"
"APP-8DBA46715CAA","D1010","2026-05-20",41900,72,"Prime","Booked"
"APP-C797E6482295","D1010","2026-05-20",56700,84,"Prime","Booked"
"APP-A0CB6E6FFE36","D1010","2026-05-20",43100,84,"Prime","Approved"
"APP-E20B6E47CDE5","D1010","2026-05-21",23600,60,"Prime","Declined"
"APP-2AF21C67B561","D1010","2026-05-21",49500,72,"Near_Prime","Booked"
"APP-A42889D9E202","D1010","2026-05-21",45900,72,"Near_Prime","Declined"
"APP-3C7E05828C28","D1010","2026-05-21",54400,72,"Prime","Declined"
"APP-F14CC3E6E04F","D1010","2026-05-22",46200,48,"Prime","Declined"
"APP-133A98C4E23B","D1010","2026-05-22",55000,60,"Prime","Declined"
"APP-80CFB2E2B79A","D1010","2026-05-22",43500,72,"Prime","Booked"
"APP-F2BF36AB6DD0","D1010","2026-05-22",54600,72,"Prime","Approved"
"APP-C55C4EB8F985","D1010","2026-05-23",57900,48,"Prime","Booked"
"APP-37D5EDDAD80E","D1010","2026-05-23",44500,60,"Subprime","Booked"
"APP-ABBEEDEED7E6","D1010","2026-05-23",55300,72,"Prime","Booked"
"APP-F613E0B82741","D1010","2026-05-24",50400,72,"Prime","Approved"
"APP-24EE51CD1283","D1010","2026-05-24",58700,72,"Near_Prime","Booked"
"APP-3C8264F3C0BF","D1010","2026-05-25",47200,72,"Prime","Booked"
"APP-063BD6D006CA","D1010","2026-05-25",48400,72,"Prime","Declined"
"APP-10215454DC3B","D1010","2026-05-25",43200,84,"Prime","Declined"
"APP-A9F99406D867","D1010","2026-05-26",61100,72,"Prime","Approved"
"APP-511557E1BAFA","D1010","2026-05-26",59100,72,"Prime","Booked"
"APP-CD289193E533","D1010","2026-05-26",32400,60,"Subprime","Booked"
"APP-3B5CA5B4104A","D1010","2026-05-26",28900,48,"Prime","Approved"
"APP-5D308C593B1F","D1010","2026-05-26",52000,72,"Prime","Declined"
"APP-40E15B62360E","D1010","2026-05-27",46400,60,"Prime","Booked"
"APP-1DB37B5C089C","D1010","2026-05-27",28200,60,"Prime","Declined"
"APP-E47C34828E63","D1010","2026-05-27",60500,48,"Prime","Declined"
"APP-77BF9B1E53E7","D1010","2026-05-27",33200,60,"Near_Prime","Declined"
"APP-7D6198D7AD93","D1010","2026-05-28",53200,84,"Prime","Booked"
"APP-ED30E82F7131","D1010","2026-05-28",51000,84,"Prime","Approved"
"APP-D19981F9546E","D1010","2026-05-28",49100,84,"Prime","Declined"
"APP-50D7B2A25E01","D1010","2026-05-28",36700,60,"Prime","Booked"
"APP-BC3C2A7947C6","D1010","2026-05-28",43400,60,"Subprime","Approved"
"APP-7FB583F8BD4D","D1010","2026-05-29",46800,60,"Prime","Booked"
"APP-813C5622BD05","D1010","2026-05-29",43000,60,"Near_Prime","Approved"
"APP-1CBC68E59024","D1010","2026-05-29",38300,72,"Subprime","Approved"
"APP-9EF616861869","D1010","2026-05-29",49900,60,"Near_Prime","Booked"
"APP-BB1057F51BB4","D1010","2026-05-29",49700,72,"Subprime","Approved"
"APP-439CD92ABE1F","D1010","2026-05-30",49200,72,"Prime","Approved"
"APP-F285E93C5360","D1010","2026-05-30",50500,84,"Prime","Declined"
"APP-BFEE26FD1030","D1010","2026-05-30",50900,60,"Prime","Declined"
"APP-B1D865459623","D1010","2026-05-31",46700,84,"Prime","Booked"
"APP-CD7199A791A2","D1010","2026-05-31",44500,48,"Near_Prime","Declined"
"APP-10B855DE9585","D1010","2026-06-01",47000,72,"Prime","Declined"
"APP-A9F61AA9BC84","D1010","2026-06-01",67200,84,"Prime","Booked"
"APP-1510C50279BF","D1010","2026-06-01",52900,84,"Prime","Approved"
"APP-0019B6CE1C07","D1010","2026-06-01",56600,72,"Prime","Booked"
"APP-3B7655F23B3D","D1010","2026-06-02",60300,60,"Prime","Booked"
"APP-9C6D45547AEF","D1010","2026-06-02",55600,60,"Prime","Approved"
"APP-4A4D8569C72D","D1010","2026-06-02",38300,72,"Near_Prime","Booked"
"APP-29FAA9163CD2","D1010","2026-06-02",45000,60,"Prime","Declined"
"APP-7D24DA54A887","D1010","2026-06-02",50100,60,"Prime","Booked"
"APP-8364EFBC2826","D1010","2026-06-03",47400,72,"Near_Prime","Booked"
"APP-5D5644C22E83","D1010","2026-06-03",43900,48,"Prime","Approved"
"APP-D38835A982A8","D1010","2026-06-03",49700,60,"Near_Prime","Declined"
"APP-8D3B9BABE66B","D1010","2026-06-03",45700,48,"Prime","Declined"
"APP-45606E07AABC","D1010","2026-06-04",64800,72,"Prime","Booked"
"APP-8F12BF3C63AA","D1010","2026-06-04",60300,48,"Prime","Booked"
"APP-60661392B206","D1010","2026-06-04",43700,72,"Near_Prime","Declined"
"APP-F4A5AAD70198","D1010","2026-06-04",58200,72,"Prime","Approved"
"APP-6063FE22A4FC","D1010","2026-06-04",37700,72,"Prime","Declined"
"APP-E644C77D348E","D1010","2026-06-05",56400,72,"Prime","Declined"
"APP-871EC67912C1","D1010","2026-06-05",51000,60,"Prime","Booked"
"APP-09A63605BC08","D1010","2026-06-05",38000,84,"Prime","Booked"
"APP-8D5A741400D6","D1010","2026-06-06",37600,60,"Subprime","Booked"
"APP-25CAFBCA1C11","D1010","2026-06-06",45100,72,"Prime","Approved"
"APP-935DE206B552","D1010","2026-06-07",45800,72,"Prime","Approved"
"APP-7E32B8DCB9BB","D1010","2026-06-07",51700,72,"Subprime","Approved"
"APP-54CA82D65D3D","D1010","2026-06-07",37900,60,"Prime","Booked"
"APP-E027C49B8A81","D1010","2026-06-08",49800,72,"Prime","Booked"
"APP-4F2DDC556B25","D1010","2026-06-08",62800,72,"Near_Prime","Declined"
"APP-25B1A0E237DE","D1010","2026-06-08",57000,48,"Prime","Approved"
"APP-4EE4807B8542","D1010","2026-06-08",32200,60,"Prime","Approved"
"APP-E4BD739D5CF1","D1010","2026-06-08",52500,72,"Prime","Booked"
"APP-93B6D537BD85","D1010","2026-06-09",47400,72,"Prime","Declined"
"APP-FE73B62D3D8B","D1010","2026-06-09",45300,72,"Subprime","Booked"
"APP-5179649803F4","D1010","2026-06-09",49800,72,"Prime","Approved"
"APP-BF74B3B9A934","D1010","2026-06-10",50400,84,"Prime","Approved"
"APP-2EF90DAEBC0C","D1010","2026-06-10",57300,84,"Prime","Declined"
"APP-FC6C34099B11","D1010","2026-06-10",50200,84,"Prime","Declined"
"APP-DF939D93D4D5","D1010","2026-06-10",55400,60,"Prime","Booked"
"APP-ADC8464DB7A8","D1010","2026-06-11",51300,72,"Near_Prime","Approved"
"APP-C8FFF58B24AD","D1010","2026-06-11",57600,72,"Prime","Booked"
"APP-A3659B062E13","D1010","2026-06-11",46700,60,"Subprime","Booked"
"APP-2760A4453068","D1010","2026-06-11",54200,84,"Prime","Booked"
"APP-D26466442DFD","D1010","2026-06-12",42500,72,"Prime","Declined"
"APP-5B311237D24E","D1010","2026-06-12",54500,48,"Prime","Booked"
"APP-D072D13FE0E5","D1010","2026-06-12",52000,72,"Prime","Approved"
"APP-9B02BB32278B","D1010","2026-06-12",46600,72,"Prime","Declined"
"APP-D1FB079BC3D0","D1010","2026-06-12",60500,84,"Near_Prime","Booked"
"APP-76B756076744","D1010","2026-06-13",50600,72,"Near_Prime","Booked"
"APP-4513DF3E9F3E","D1010","2026-06-13",49200,72,"Prime","Approved"
"APP-2CA355182215","D1010","2026-06-14",37000,60,"Subprime","Booked"
"APP-E4F7C0B80B31","D1010","2026-06-14",58200,72,"Prime","Declined"
"APP-909C0B63D3FB","D1010","2026-06-14",46700,84,"Prime","Declined"
"APP-5519AC51F90E","D1010","2026-06-15",54200,48,"Prime","Declined"
"APP-1FA81FE6E102","D1010","2026-06-15",63700,60,"Prime","Approved"
"APP-020F13DE1587","D1010","2026-06-15",52800,72,"Prime","Declined"
"APP-E5FF3BC217C1","D1010","2026-06-15",57700,60,"Near_Prime","Booked"
"APP-F3AEAC82E352","D1010","2026-06-15",60000,60,"Prime","Approved"
"APP-D9CD116C42E5","D1010","2026-06-16",47400,72,"Near_Prime","Approved"
"APP-58552913E95B","D1010","2026-06-16",52100,84,"Prime","Booked"
"APP-992CE0F79108","D1010","2026-06-16",46500,60,"Prime","Booked"
