"CONTRACT_ID","APPLICATION_ID","DEALER_ID","CONTRACT_DATE","FUNDED_DATE","EXCEPTION_FLAG","EXCEPTION_TYPE"
"CON-E98138ACA775","APP-1D77D1C470D7","D1011","2026-06-15","2026-06-18",false,"None"
"CON-2ED71193E14D","APP-0E751CA47922","D1001","2026-06-15","2026-06-16",false,"None"
"CON-948044CAC29A","APP-D14D021B4041","D1002","2026-06-16","2026-06-18",false,"None"
"CON-F12642654A06","APP-99136B2A8275","D1006","2026-06-16","2026-06-17",false,"None"
"CON-DE91AD013672","APP-E5FF3BC217C1","D1010","2026-06-17","2026-06-19",false,"None"
"CON-E84FCC054B6D","APP-DCF4553C47EE","D1003","2026-06-16","2026-06-18",false,"None"
"CON-7EBF622BBFEC","APP-50656B03A6BE","D1004","2026-06-15","2026-06-16",false,"None"
"CON-8A47F7DADA0D","APP-14865A4C23D1","D1002","2026-06-18","2026-06-19",false,"None"
"CON-D8FC83B9CC5C","APP-6FC7828F50F2","D1009","2026-06-18","2026-06-20",false,"None"
"CON-ED15033422EA","APP-11E544876466","D1009","2026-06-17","2026-06-18",false,"None"
"CON-AAC63AB37394","APP-917B593348D3","D1009","2026-06-18","2026-06-21",false,"None"
"CON-D5813AD20F8A","APP-5B4710D49136","D1009","2026-06-16","2026-06-20",true,"Proof_Of_Residence"
"CON-02647BC007E0","APP-D176A4D5AA7B","D1004","2026-06-18","2026-06-19",false,"None"
"CON-1640DFD018C6","APP-7F12DA5EC999","D1005","2026-06-17","2026-06-18",false,"None"
"CON-7C6950CD617B","APP-E75FF3B225B2","D1005","2026-06-18","2026-06-20",false,"None"
"CON-5C3AC2140DD4","APP-4DF1E31C3DA3","D1005","2026-06-17","2026-06-22",true,"Document_Error"
"CON-B3845F6135A3","APP-14BBBFBC76A5","D1005","2026-06-16","2026-06-17",false,"None"
"CON-C18AF1ED5726","APP-17F79E867B76","D1005","2026-06-16","2026-06-18",false,"None"
"CON-72F3FFE4F79A","APP-F060606AB635","D1002","2026-06-18","2026-06-20",false,"None"
"CON-81166EC4C662","APP-EE6BF3CA41B0","D1002","2026-06-18","2026-06-20",false,"None"
"CON-D9158618171A","APP-EBFB228A9496","D1002","2026-06-18","2026-06-20",false,"None"
"CON-997700698AD9","APP-7BA2B53E3A19","D1003","2026-06-16","2026-06-17",false,"None"
"CON-E61CEEA74BF6","APP-FAE14FD415BA","D1001","2026-06-17","2026-06-19",false,"None"
"CON-C78A861472BD","APP-CA730A6224C5","D1007","2026-06-17","2026-06-19",false,"None"
"CON-5A7C699EB5FF","APP-03AD281D789C","D1004","2026-06-17","2026-06-18",false,"None"
"CON-EB3313B462C1","APP-164FA7734138","D1004","2026-06-16","2026-06-18",false,"None"
"CON-1C5B33AA3025","APP-F56833AA1C90","D1008","2026-06-18","2026-06-21",false,"None"
"CON-40320820AAA3","APP-820897B9E899","D1008","2026-06-17","2026-06-21",true,"Proof_Of_Residence"
"CON-D8FF268CB3F3","APP-9C86216BA148","D1008","2026-06-17","2026-06-19",false,"None"
"CON-0BCAA029214E","APP-48EF43E64A61","D4471","2026-06-13","2026-06-16",true,"Document_Error"
"CON-0B244C99FF71","APP-ED39F145B2CA","D4471","2026-06-17","2026-06-20",true,"Document_Error"
"CON-03C91A0A8B6E","APP-6F36DBEFDCCA","D1011","2026-06-18","2026-06-20",false,"None"
"CON-44D66B5DFE2B","APP-58552913E95B","D1010","2026-06-18","2026-06-22",false,"None"
"CON-BA6A45179A2A","APP-992CE0F79108","D1010","2026-06-16","2026-06-19",false,"None"
"CON-ABA9070F3ECA","APP-65FE4CF18D83","D1010","2026-06-18","2026-06-20",false,"None"
"CON-54BD021E17AF","APP-78F12D6FBBBF","D1006","2026-06-17","2026-06-19",false,"None"
"CON-D5F4D1B87C45","APP-35993232D740","D4471","2026-06-16","2026-06-18",false,"None"
"CON-33E24744CC7F","APP-65DCF6D62AAD","D4471","2026-06-18","2026-06-22",false,"None"
"CON-8091664D11B8","APP-705E32E8DEA8","D1003","2026-06-17","2026-06-19",false,"None"
"CON-2D40F70E4D5E","APP-712C512FA5BD","D1001","2026-06-16","2026-06-17",false,"None"
"CON-DB4AEB2C2DC3","APP-4315B823B12E","D1007","2026-06-17","2026-06-19",false,"None"
"CON-A5EFB6D757B2","APP-37CD01FCA51C","D1007","2026-06-17","2026-06-21",true,"Income_Verification"
"CON-9791AECCDC6F","APP-582287A69A5C","D1001","2026-06-16","2026-06-17",false,"None"
"CON-63FF187DC437","APP-264C94AB958B","D1003","2026-06-16","2026-06-18",false,"None"
"CON-49AF2884B7B4","APP-E02804D9B2F8","D1001","2026-06-16","2026-06-17",false,"None"
"CON-64718F1A445F","APP-3E35D0EC726C","D1001","2026-06-16","2026-06-18",false,"None"
"CON-B0440569F9EB","APP-E0E12700CB40","D1001","2026-06-18","2026-06-20",false,"None"
"CON-9E03D9B79A4C","APP-525ACB5F1A12","D1001","2026-06-18","2026-06-20",false,"None"
"CON-86259AB2EDB1","APP-C5801B204307","D1014","2026-06-18","2026-06-20",false,"None"
"CON-4E3E2551BD5A","APP-63DC4D1DA4C9","D1014","2026-06-17","2026-06-22",false,"None"
"CON-D803C1DC2722","APP-9761A81F89C0","D1003","2026-06-16","2026-06-18",false,"None"
"CON-A4EB96CE8403","APP-85FE9024CDF7","D1001","2026-06-19","2026-06-20",false,"None"
"CON-C18B02C70868","APP-123FBDDF83A3","D1003","2026-06-17","2026-06-18",false,"None"
"CON-3D399D412669","APP-B99024F928BF","D1004","2026-06-19","2026-06-20",false,"None"
"CON-0174351E8A2F","APP-85043DAD4621","D1004","2026-06-18","2026-06-20",false,"None"
"CON-D56A37C9A485","APP-458AEE196FDF","D1004","2026-06-19","2026-06-20",false,"None"
"CON-E7F6C5DF63F1","APP-A30868A44A9D","D1004","2026-06-19","2026-06-20",false,"None"
"CON-4648CE306766","APP-E9566533E806","D1004","2026-06-17","2026-06-19",false,"None"
"CON-338924942695","APP-7EFF54FE3C95","D1003","2026-06-18","2026-06-19",false,"None"
"CON-198B93186B44","APP-8758FF979B43","D4471","2026-06-18","\N",true,"Income_Verification"
"CON-647007579F45","APP-D3475080C194","D1005","2026-06-17","2026-06-18",false,"None"
"CON-CD971A1D0924","APP-E31BF8D63733","D1003","2026-06-17","2026-06-18",false,"None"
"CON-E11461527349","APP-ADBF9B129EE7","D4471","2026-06-18","2026-06-21",false,"None"
"CON-26C2E37EA478","APP-2404DA7EC752","D1015","2026-06-17","2026-06-21",false,"None"
"CON-FC213C99C20E","APP-C723C59A8A3A","D1011","2026-06-18","2026-06-20",false,"None"
"CON-68A8BA09A6E2","APP-95A70741B3BE","D1014","2026-06-17","2026-06-23",false,"None"
"CON-890D7AC32BFE","APP-C92D97BA00F6","D1012","2026-06-18","\N",true,"Income_Verification"
"CON-EFA2DCF90C05","APP-AAE52FFE30A1","D1009","2026-06-19","2026-06-21",false,"None"
"CON-ED4F0E72BBF6","APP-B2871E1713E9","D1002","2026-06-17","2026-06-18",false,"None"
"CON-DBFBA8EC924A","APP-3A150678E0CB","D1006","2026-06-18","2026-06-24",true,"Proof_Of_Residence"
"CON-CFA8AD07DFB7","APP-EAF9D6451F3C","D1006","2026-06-18","2026-06-20",false,"None"
"CON-554BBB766FB8","APP-14E7AA357864","D1002","2026-06-17","2026-06-19",false,"None"
"CON-97B7A48A8B44","APP-94D0BCED4843","D1002","2026-06-17","2026-06-18",false,"None"
"CON-76A6C7894ADF","APP-F068AFC663EA","D1002","2026-06-19","2026-06-20",false,"None"
"CON-2390B9B3020C","APP-2D3AB9A082B4","D1010","2026-06-17","2026-06-20",false,"None"
"CON-DF84A0ED2A58","APP-48DAA4CF6ECE","D1008","2026-06-18","2026-06-20",false,"None"
"CON-F4171A7E04C8","APP-6A6035F7D3ED","D1008","2026-06-18","2026-06-20",false,"None"
"CON-D727A25FFE04","APP-293A646C91B5","D1008","2026-06-17","2026-06-19",false,"None"
"CON-004CDCA9618C","APP-4044EBD087CA","D1007","2026-06-18","2026-06-20",false,"None"
"CON-B0BE4C6F9C83","APP-AC0C6C9D7637","D1002","2026-06-18","2026-06-23",true,"Proof_Of_Residence"
"CON-2EF404A0EF8D","APP-5FEC609A4DB3","D1008","2026-06-19","2026-06-22",false,"None"
"CON-35B87673DFE0","APP-001918881D6C","D1005","2026-06-17","2026-06-19",false,"None"
"CON-CCFF681EE798","APP-BB766DC9FF5B","D1003","2026-06-17","2026-06-18",false,"None"
"CON-C9A3E06969AF","APP-CF4253CDC177","D1003","2026-06-19","2026-06-21",false,"None"
"CON-063DC611281C","APP-A51817E8C966","D1001","2026-06-19","2026-06-20",false,"None"
"CON-C55D67A5C051","APP-A102FE0C9E58","D1005","2026-06-17","2026-06-18",false,"None"
"CON-847D567AAEA5","APP-7B9DB58E2D5B","D1005","2026-06-17","2026-06-19",false,"None"
"CON-092C93BA083A","APP-67ACC3CF5EDE","D1005","2026-06-18","2026-06-19",false,"None"
"CON-670F1CDC3101","APP-C1ED890A36A9","D1005","2026-06-19","2026-06-20",false,"None"
"CON-424B01F4A25E","APP-F8DAC62ED388","D1005","2026-06-18","2026-06-19",false,"None"
"CON-4DE9BBC1B757","APP-B3DB4D26D384","D1003","2026-06-19","2026-06-20",false,"None"
"CON-7799808ED6ED","APP-126114AB76F5","D1008","2026-06-18","2026-06-20",false,"None"
"CON-5229583E511C","APP-A8E81F7D2FF6","D1009","2026-06-18","2026-06-23",true,"Proof_Of_Residence"
"CON-D2D84A708462","APP-6C239289B5BC","D1002","2026-06-19","2026-06-21",false,"None"
"CON-26ECBD761A9F","APP-E52FABD89534","D1006","2026-06-18","2026-06-21",false,"None"
"CON-FAADFD33FB77","APP-2F685E24393A","D1006","2026-06-20","2026-06-24",false,"None"
"CON-A7612AB2D727","APP-D3A8135E412D","D1008","2026-06-20","\N",false,"None"
"CON-0F0F96C51AAB","APP-0B7AFE6AE2F7","D1002","2026-06-20","2026-06-22",false,"None"
"CON-94E78CAB33D4","APP-EA84AC04E41C","D1010","2026-06-18","2026-06-21",false,"None"
"CON-5C2F48E7F565","APP-3581C79B939A","D1010","2026-06-20","\N",false,"None"
"CON-50A773706E38","APP-A865F8548EB7","D1004","2026-06-18","2026-06-19",false,"None"
"CON-FA2C6FFE30D1","APP-25B28BF012DB","D1002","2026-06-20","2026-06-22",false,"None"
"CON-CA1716AEC9D1","APP-94B179F5A1E2","D1002","2026-06-19","2026-06-21",false,"None"
"CON-F13E154F4B79","APP-F8DF01B75F03","D1002","2026-06-20","2026-06-21",false,"None"
"CON-337173B547A7","APP-A10FB750A9FD","D1002","2026-06-19","2026-06-20",false,"None"
"CON-11A833516480","APP-953B5233D69D","D1008","2026-06-20","\N",false,"None"
"CON-B688E1300B4D","APP-A9F3C7C97FB5","D4471","2026-06-20","2026-06-25",true,"Document_Error"
"CON-112A4B15E4FE","APP-AA858DCC867C","D1003","2026-06-20","2026-06-22",false,"None"
"CON-BA61C1A1124C","APP-664BACDA3DBE","D1003","2026-06-18","2026-06-20",false,"None"
"CON-47CAFD018D00","APP-5CE26F0620E6","D1012","2026-06-18","2026-06-21",false,"None"
"CON-940A81011CF7","APP-4F0464E114E5","D1001","2026-06-19","2026-06-21",false,"None"
"CON-C2D797A0EFF0","APP-60756DD4872B","D1001","2026-06-18","2026-06-20",false,"None"
"CON-A517EA3A048A","APP-FAE70252F692","D1007","2026-06-19","2026-06-23",false,"None"
"CON-124C0686A2EF","APP-2807AFFD0D71","D1004","2026-06-20","2026-06-21",false,"None"
"CON-1637203943E4","APP-B8D269069B5C","D1004","2026-06-19","2026-06-20",false,"None"
"CON-017D250F36D7","APP-397211148BBF","D1007","2026-06-20","2026-06-24",true,"Document_Error"
"CON-5CC268E48896","APP-D4C8BD2E1E70","D1005","2026-06-20","2026-06-22",false,"None"
"CON-AAEE490F4D39","APP-E9DFD5050466","D1005","2026-06-20","2026-06-22",false,"None"
"CON-327AF2CA15A2","APP-62E3D99A217E","D1005","2026-06-18","2026-06-20",false,"None"
"CON-67E7794528AD","APP-BE7CAB567AFD","D1005","2026-06-18","2026-06-20",false,"None"
"CON-B4D30AF8DD4D","APP-C42D7E9C53EF","D1005","2026-06-20","\N",false,"None"
"CON-BA59C628C10B","APP-8EFE56D6F6AD","D1003","2026-06-19","2026-06-21",false,"None"
"CON-A779ADA5E1FC","APP-FBFAC510775E","D1003","2026-06-18","2026-06-19",false,"None"
"CON-CEDA6BFE8703","APP-86A88F72A74A","D1003","2026-06-20","\N",false,"None"
"CON-8C2062F68D38","APP-C5EB9773D491","D1003","2026-06-19","2026-06-21",false,"None"
"CON-34B78E7A6978","APP-B64C5F43466D","D1014","2026-06-18","2026-06-22",false,"None"
"CON-918E36AB8A73","APP-82890796F444","D1005","2026-06-19","2026-06-21",false,"None"
"CON-FCF8D01DB0D2","APP-A658C02146AE","D1003","2026-06-20","2026-06-21",false,"None"
"CON-9B2E7A83ECE6","APP-8A001E49869E","D1007","2026-06-20","\N",false,"None"
"CON-183D18BFED5B","APP-83C1672021B2","D1005","2026-06-18","2026-06-20",false,"None"
"CON-829B68497820","APP-2A9F4E16CA83","D1002","2026-06-19","2026-06-21",false,"None"
"CON-0A0C90ECADF9","APP-9810089A3714","D1002","2026-06-21","2026-06-23",false,"None"
"CON-631F9C64144A","APP-331A0C84E695","D1002","2026-06-19","2026-06-21",false,"None"
"CON-AC3635B2195F","APP-CDCD3DB7D86D","D1002","2026-06-19","2026-06-20",false,"None"
"CON-6ECB5E28D17D","APP-284411F4A5D9","D1002","2026-06-19","2026-06-20",false,"None"
"CON-CA48556BF47E","APP-9DBE711047E9","D1006","2026-06-19","2026-06-20",false,"None"
"CON-49680F9A73E1","APP-6B5115182C52","D1006","2026-06-20","2026-06-22",false,"None"
"CON-6BE56D4BD81C","APP-3FBF9CF52530","D1006","2026-06-21","2026-06-24",false,"None"
"CON-FB881F5B3A1C","APP-DB142E9ACEC2","D1006","2026-06-19","2026-06-20",false,"None"
"CON-2D59BCDBAC29","APP-0EF7DD67B84D","D1012","2026-06-21","2026-06-25",true,"Income_Verification"
"CON-FB6A0AAD2F55","APP-F7BD3CCBE05D","D1002","2026-06-19","2026-06-20",false,"None"
"CON-8E259C5FA3DE","APP-BB47A29688C1","D1004","2026-06-20","2026-06-21",false,"None"
"CON-F53DACF68030","APP-431A0610A305","D1003","2026-06-21","\N",false,"None"
"CON-6C3AEF0DD0E7","APP-42114A453846","D1004","2026-06-19","2026-06-20",false,"None"
"CON-5112D74BC3B9","APP-4740EFCFA139","D1004","2026-06-20","2026-06-21",false,"None"
"CON-A523F69BA63D","APP-5D52C4776C78","D1004","2026-06-19","2026-06-21",true,"Document_Error"
"CON-1D79B2A14AF6","APP-8EA17498A1F5","D1008","2026-06-19","2026-06-23",false,"None"
"CON-D77A146776CB","APP-A2DF4379E0FB","D1004","2026-06-19","2026-06-21",false,"None"
"CON-ABF1B1F4A799","APP-E3BC5175D52B","D1004","2026-06-19","2026-06-20",false,"None"
"CON-CEECB6DBDFA5","APP-68BC5B4D92B1","D1004","2026-06-19","2026-06-22",false,"None"
"CON-41E8BE67EB29","APP-AC188E8DFDAF","D1001","2026-06-20","\N",false,"None"
"CON-C019F5C52D8C","APP-65CEE0F170BE","D1001","2026-06-21","2026-06-22",false,"None"
"CON-CCB0DA0165F6","APP-3B97A423A971","D4471","2026-06-20","\N",false,"None"
"CON-EC38C16E9BE5","APP-79EC4AC9C2D2","D1001","2026-06-20","2026-06-23",true,"Income_Verification"
"CON-5246668E6BD9","APP-7020BBDDF82C","D1007","2026-06-21","2026-06-22",false,"None"
"CON-AF8F33DEE7F5","APP-D0F8785E0AC3","D1003","2026-06-19","2026-06-20",false,"None"
"CON-1030CCF31AB5","APP-9C0484A97B67","D1003","2026-06-21","2026-06-22",false,"None"
"CON-C665F5AE7D1F","APP-F4D743D8CA80","D1003","2026-06-19","2026-06-20",false,"None"
"CON-9BD861A8F0AB","APP-4B0F139B9A63","D1003","2026-06-21","2026-06-23",false,"None"
"CON-21DD32F317DA","APP-AF6A4C43B8BB","D1003","2026-06-19","2026-06-22",false,"None"
"CON-BEA5B96C90E1","APP-7982C07864FC","D1010","2026-06-21","2026-06-24",false,"None"
"CON-4DE4856EACA8","APP-8E382348199F","D1010","2026-06-20","2026-06-23",false,"None"
"CON-C822284C1C37","APP-CA10FABAF826","D1003","2026-06-19","2026-06-21",false,"None"
"CON-31F4157AADD0","APP-CFC91BE4C193","D1008","2026-06-20","2026-06-22",false,"None"
"CON-2CCA6AB1E563","APP-48F89D323856","D1008","2026-06-20","\N",true,"Document_Error"
"CON-2A451136182B","APP-DEAC2706B873","D1009","2026-06-20","2026-06-21",false,"None"
"CON-9802813C943C","APP-523B4D20094F","D1005","2026-06-19","2026-06-20",false,"None"
"CON-A19BF67AB3A0","APP-EF905B748C7C","D1005","2026-06-21","\N",false,"None"
"CON-2BD17DBAF680","APP-82971A0C4640","D1005","2026-06-19","2026-06-22",false,"None"
"CON-D5D3C1A57C64","APP-FB56C1DEF290","D1005","2026-06-21","\N",false,"None"
"CON-D50F49EC203E","APP-EA90349A0388","D1005","2026-06-19","2026-06-21",false,"None"
"CON-19A4FB33D4DE","APP-D60F381C6E79","D1004","2026-06-20","2026-06-21",false,"None"
"CON-AC38D0ADB9CF","APP-3A618A470986","D1005","2026-06-21","\N",false,"None"
"CON-192B5EA9FEC1","APP-6511856B79AE","D1005","2026-06-20","2026-06-22",false,"None"
"CON-4946B334D7E9","APP-B82F73D3D6C2","D1005","2026-06-21","2026-06-22",false,"None"
"CON-368AE3624D22","APP-EF717D61BA96","D1009","2026-06-22","\N",false,"None"
"CON-19D15072583D","APP-C70A2B6C188A","D1002","2026-06-22","2026-06-24",false,"None"
"CON-776FCE409343","APP-1E0E5E230427","D1001","2026-06-22","2026-06-23",false,"None"
"CON-F7F9112F31A2","APP-D2B0A982E194","D1006","2026-06-22","\N",true,"Proof_Of_Residence"
"CON-2ADD58C9463D","APP-2AACECF378F3","D1002","2026-06-20","2026-06-25",true,"Proof_Of_Residence"
"CON-DA8490F67A36","APP-5B89C0EA0251","D1002","2026-06-21","2026-06-23",false,"None"
"CON-97019C07DF5B","APP-9447D6BFACAC","D1007","2026-06-22","\N",false,"None"
"CON-9F8EF8C598C0","APP-67F9D237B215","D1010","2026-06-21","2026-06-24",false,"None"
"CON-B4B6CCDAE211","APP-7C7B756803A7","D1003","2026-06-22","2026-06-23",false,"None"
"CON-A9DB2415DA29","APP-B82CB1AEFEB0","D1003","2026-06-22","\N",false,"None"
"CON-4EFD538AFDEB","APP-5E432DF064FD","D1001","2026-06-20","2026-06-23",true,"Document_Error"
"CON-147843701EF2","APP-E07CE5B7C835","D1004","2026-06-22","\N",false,"None"
"CON-5F867CDB0487","APP-B8571CB0E746","D1004","2026-06-20","2026-06-21",false,"None"
"CON-F78639F63F25","APP-DDD727E87AD9","D1008","2026-06-21","2026-06-23",false,"None"
"CON-72C832E84C20","APP-387DC163DB21","D1004","2026-06-20","2026-06-22",false,"None"
"CON-77E91CFE6E40","APP-B23375E22659","D1008","2026-06-20","2026-06-21",false,"None"
"CON-DAAC054C87C1","APP-379B22B3B11C","D1008","2026-06-20","\N",false,"None"
"CON-4EEBFE74E048","APP-1031FF9AD9C6","D1003","2026-06-22","\N",false,"None"
"CON-0947035DC9AC","APP-7F2BBD3C2409","D1002","2026-06-23","\N",false,"None"
"CON-DCEF8777140F","APP-AD6655C6E5EB","D1002","2026-06-23","\N",false,"None"
"CON-F0E9D38AFD20","APP-3B6580E1E95D","D1005","2026-06-21","2026-06-22",false,"None"
"CON-3A3A5DFE280E","APP-F1CFB860FEF8","D1003","2026-06-23","\N",false,"None"
"CON-8647B32DBD88","APP-06B04122A141","D1002","2026-06-21","\N",false,"None"
"CON-D540CA575C12","APP-CDF102E11F3E","D1002","2026-06-23","2026-06-24",false,"None"
"CON-C6D186C4209C","APP-3CA5004B7D00","D1009","2026-06-21","\N",false,"None"
"CON-83A9C36A8826","APP-0C304D838812","D1008","2026-06-21","2026-06-24",false,"None"
"CON-E4E9877E205C","APP-DC0730ACE31A","D1008","2026-06-23","\N",false,"None"
"CON-6C43CE0B0288","APP-83EC82C9A93C","D1011","2026-06-21","\N",false,"None"
"CON-D87B2084CB8B","APP-27069FB0E169","D1011","2026-06-22","\N",false,"None"
"CON-4B9CB89C0709","APP-46B6CC648672","D1015","2026-06-22","\N",true,"Document_Error"
"CON-783804E4E668","APP-B5A5F349EEBD","D1001","2026-06-23","2026-06-24",false,"None"
"CON-ED922BB78711","APP-AD8D92B906E3","D1005","2026-06-22","2026-06-23",false,"None"
"CON-8FEAC122E66D","APP-441426D4F12C","D1014","2026-06-21","\N",true,"Income_Verification"
"CON-24DAD343C23E","APP-0BE9AE826B94","D1006","2026-06-21","2026-06-23",false,"None"
"CON-336C7329FF37","APP-26F00E152978","D1007","2026-06-22","\N",false,"None"
"CON-7C50B3AFD2ED","APP-B532108ACBCA","D1004","2026-06-22","2026-06-24",false,"None"
"CON-A034F6C92AE0","APP-23546482B1E5","D1004","2026-06-23","\N",false,"None"
"CON-08A5C95DBBDE","APP-2E3DCBF67A3B","D1004","2026-06-23","\N",false,"None"
"CON-25DC3EAB0023","APP-2A2799970387","D1012","2026-06-21","\N",false,"None"
"CON-DBF30CDCEDDB","APP-CA38AFCAAA65","D1005","2026-06-22","2026-06-23",false,"None"
"CON-CD0DD8871335","APP-462B6603398D","D4471","2026-06-24","\N",false,"None"
"CON-4D712710C9EE","APP-25B59E691020","D4471","2026-06-22","\N",false,"None"
"CON-D1F1CA36056A","APP-04649BCFC0B9","D4471","2026-06-22","\N",false,"None"
"CON-3354FB25004A","APP-8A84DFECB40C","D1012","2026-06-24","\N",false,"None"
"CON-30D5ACA34103","APP-5199DF4A160F","D1003","2026-06-23","\N",false,"None"
"CON-4A80AC40336E","APP-FCBFD5F8EC04","D1014","2026-06-23","\N",false,"None"
"CON-C06FED26B71B","APP-5697F496305D","D1003","2026-06-23","\N",false,"None"
"CON-C86FA93E9F62","APP-D6B17F367C4D","D1003","2026-06-24","2026-06-25",false,"None"
"CON-A41C426CA873","APP-469395ED86F0","D1003","2026-06-23","2026-06-25",false,"None"
"CON-44B05F828ADD","APP-C386CBD318F0","D1004","2026-06-23","2026-06-25",false,"None"
"CON-8903EE32D7AA","APP-EEFE8E93B09C","D1008","2026-06-23","2026-06-24",false,"None"
"CON-9F58B1359804","APP-6FECCF64C10A","D1008","2026-06-22","2026-06-25",false,"None"
"CON-21FFAFE3FA8F","APP-A152E9452894","D1010","2026-06-22","\N",false,"None"
"CON-1FF6BDAC43AE","APP-88A4D07CEBD2","D1010","2026-06-22","2026-06-25",false,"None"
"CON-D02588FDD2DB","APP-39D8DC138AAF","D1007","2026-06-24","\N",false,"None"
"CON-343E26673D15","APP-56F68F31A113","D1015","2026-06-23","\N",false,"None"
"CON-A2A747D0D5FE","APP-FF5A1D9AF67F","D1011","2026-06-24","\N",true,"Proof_Of_Residence"
"CON-FA04D45EDF9B","APP-FEDCA81D502D","D1011","2026-06-23","\N",false,"None"
"CON-ED5D0C814C33","APP-CD455807D959","D1004","2026-06-22","\N",false,"None"
"CON-923B962EFBE5","APP-EE9C1DDE2123","D1008","2026-06-23","\N",true,"Proof_Of_Residence"
"CON-F5DA7888D5C2","APP-BDB25F375BDC","D1005","2026-06-22","2026-06-23",false,"None"
"CON-134EB12743A0","APP-991276AE2EB3","D1005","2026-06-23","2026-06-25",false,"None"
"CON-1D244DB34569","APP-94F452E61FBF","D1005","2026-06-22","2026-06-24",false,"None"
"CON-38771E3FDCE2","APP-BC6A7371B5AF","D1004","2026-06-23","\N",false,"None"
"CON-37CAD308265D","APP-F4F376B44AD2","D1004","2026-06-24","2026-06-25",false,"None"
"CON-8BB19C998B8B","APP-C61E55FB4386","D1004","2026-06-22","2026-06-24",false,"None"
"CON-DC8B6DE8E379","APP-BE8B2B4573B4","D1004","2026-06-23","2026-06-25",false,"None"
"CON-298F192C0DF4","APP-13933A71905D","D1004","2026-06-23","\N",false,"None"
"CON-0F01EA476170","APP-7F4BD4444736","D1004","2026-06-22","2026-06-23",false,"None"
"CON-7A0C8F9FCDA7","APP-05A8FD890267","D1009","2026-06-23","\N",true,"Document_Error"
"CON-1F24551F2E71","APP-EDCCFE218391","D1002","2026-06-23","2026-06-24",false,"None"
"CON-8B548EEB8BA1","APP-C4B3815F6F90","D1006","2026-06-22","2026-06-23",false,"None"
"CON-8059C6DD62D8","APP-1C8F048DB596","D1009","2026-06-24","\N",true,"Proof_Of_Residence"
"CON-1AAB108C4D11","APP-ED94A1354A66","D1009","2026-06-24","\N",false,"None"
"CON-60C179107F8F","APP-24B53D58BB7F","D1002","2026-06-24","\N",false,"None"
"CON-7D8509057A36","APP-1C6B15D12E76","D1002","2026-06-23","\N",true,"Document_Error"
"CON-8F99146670CE","APP-72E508D08D4F","D1002","2026-06-22","2026-06-24",false,"None"
